"COU","Country","SEX","Sex","IND","Indicator","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.3,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,4.7,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5.2,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,4.8,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,4.9,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,5,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,5,,
"EST","Estonia","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,4.6,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,1.8,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,1.7,,
"POL","Poland","TOTAL","Total","FAM4B","Crude divorce rate (divorces per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,1.4,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.44,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.52,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.65,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.7,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.74,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.69,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.6,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.61,,
"LVA","Latvia","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.74,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,15.1,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,13.9,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,14.8,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,14.4,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,14.8,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,13.2,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,13.4,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,12.6,,
"CAN","Canada","TOTAL","Total","FAM19C","Proportion (%) of the population aged 20-24 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,14,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,5.8,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,6.1,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,6.3,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,6.6,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,6.8,,
"ISR","Israel","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,7.5,,
"NZL","New Zealand","TOTAL","Total","FAM17","Child poverty rate","2012","2012","PC","Percentage","0","Units",,,12.8,,
"NZL","New Zealand","TOTAL","Total","FAM17","Child poverty rate","2014","2014","PC","Percentage","0","Units",,,14.1,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.9,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.7,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.1,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.6,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.1,,
"DNK","Denmark","TOTAL","Total","FAM16B","Neonatal mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2012","2012","PC","Percentage","0","Units",,,35.1,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2013","2013","PC","Percentage","0","Units",,,35.3,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2014","2014","PC","Percentage","0","Units",,,36.3,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2015","2015","PC","Percentage","0","Units",,,36.6,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2016","2016","PC","Percentage","0","Units",,,36.7,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2017","2017","PC","Percentage","0","Units",,,37.6,,
"IRL","Ireland","TOTAL","Total","FAM3","Share of births outside of marriage (% of all births)","2018","2018","PC","Percentage","0","Units",,,37.9,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2012","2012","CHLD","Children","0","Units",,,1.58,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2013","2013","CHLD","Children","0","Units",,,1.55,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2014","2014","CHLD","Children","0","Units",,,1.58,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2015","2015","CHLD","Children","0","Units",,,1.57,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2016","2016","CHLD","Children","0","Units",,,1.58,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2017","2017","CHLD","Children","0","Units",,,1.62,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2018","2018","CHLD","Children","0","Units",,,1.61,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2019","2019","CHLD","Children","0","Units",,,1.61,,
"SVN","Slovenia","TOTAL","Total","FAM1","Total fertility rate","2020","2020","CHLD","Children","0","Units",,,1.6,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,6.7,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,8.9,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,9.2,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,8.3,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2016","2016","PC","Percentage","0","Units",,,7.8,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,7.5,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,7,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2019","2019","PC","Percentage","0","Units",,,6.9,,
"NLD","Netherlands","TOTAL","Total","FAM19A","Proportion (%) of the population aged 15-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,7.2,,
"GRC","Greece","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1,,
"GRC","Greece","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.1,,
"GRC","Greece","TOTAL","Total","FAM16C","Post-neonatal mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,1.2,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2012","2012","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.5,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2013","2013","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.9,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2014","2014","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2015","2015","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,2.8,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2016","2016","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.8,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2017","2017","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,3.2,,
"LUX","Luxembourg","TOTAL","Total","FAM16A","Infant mortality rate","2018","2018","DEATH_1000BIRTH","Deaths per 1 000 live births","0","Units",,,4.3,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2012","2012","PC","Percentage","0","Units",,,10.9,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2013","2013","PC","Percentage","0","Units",,,6.5,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2014","2014","PC","Percentage","0","Units",,,12.6,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2015","2015","PC","Percentage","0","Units",,,12.4,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2017","2017","PC","Percentage","0","Units",,,9.4,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2018","2018","PC","Percentage","0","Units",,,12.2,,
"LUX","Luxembourg","TOTAL","Total","FAM19D","Proportion (%) of the population aged 25-29 neither employed nor in education or training","2020","2020","PC","Percentage","0","Units",,,9.9,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2012","2012","_1000","Per thousand","0","Units",,,4.6,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2013","2013","_1000","Per thousand","0","Units",,,4.3,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2014","2014","_1000","Per thousand","0","Units",,,4.4,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2015","2015","_1000","Per thousand","0","Units",,,5.1,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2016","2016","_1000","Per thousand","0","Units",,,5.1,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2017","2017","_1000","Per thousand","0","Units",,,5.1,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2018","2018","_1000","Per thousand","0","Units",,,5.3,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2019","2019","_1000","Per thousand","0","Units",,,5.2,,
"AUT","Austria","TOTAL","Total","FAM4A","Crude marriage rate (marriages per 1000 people)","2020","2020","_1000","Per thousand","0","Units",,,4.4,,
"BEL","Belgium","TOTAL","Total","FAM2","Mean age of women at childbirth","2012","2012","YR","Years","0","Units",,,30,,
"BEL","Belgium","TOTAL","Total","FAM2","Mean age of women at childbirth","2013","2013","YR","Years","0","Units",,,30.2,,
"BEL","Belgium","TOTAL","Total","FAM2","Mean age of women at childbirth","2014","2014","YR","Years","0","Units",,,30.3,,
